# range, measurement
349.685,30.042
349.735,30.099
349.785,30.032
349.835,30.081
349.885,30.394
349.935,29.969
349.985,30.313
350.035,29.916
350.085,30.231
350.135,30.370
350.185,30.199
350.235,29.847
350.285,30.299
350.335,30.379
350.385,30.577
350.435,29.997
350.485,30.173
350.535,30.193
350.585,30.313
350.635,30.086
350.685,30.203
350.735,29.848
350.785,30.352
350.835,30.111
350.885,29.908
350.935,30.325
350.985,30.057
351.035,29.813
351.085,30.063
351.135,29.813
351.185,30.499
351.235,30.225
351.285,30.339
351.335,30.125
351.385,30.252
351.435,29.974
351.485,30.227
351.535,30.005
351.585,29.780
351.635,30.143
351.685,30.576
351.735,30.123
351.785,29.943
351.835,30.088
351.885,30.238
351.935,30.389
351.985,30.121
352.035,29.778
352.085,30.269
352.135,30.128
352.185,30.346
352.235,30.535
352.285,30.586
352.335,30.319
352.385,29.997
352.435,30.312
352.485,30.187
352.535,29.947
352.585,30.545
352.635,30.192
352.685,30.716
352.735,30.435
352.785,30.667
352.835,29.955
352.885,30.419
352.935,29.993
352.985,30.292
353.035,30.472
353.085,30.505
353.135,30.249
353.185,29.792
353.235,30.213
353.285,30.115
353.335,29.958
353.385,30.066
353.435,30.223
353.485,30.369
353.535,30.065
353.585,30.329
353.635,30.597
353.685,30.143
353.735,30.309
353.785,30.681
353.835,30.252
353.885,30.538
353.935,30.610
353.985,30.497
354.035,30.403
354.085,30.146
354.135,30.283
354.185,30.583
354.235,30.299
354.285,30.488
354.335,30.154
354.385,30.741
354.435,30.537
354.485,30.492
354.535,30.598
354.585,30.722
354.635,30.206
354.685,30.301
354.735,30.448
354.785,30.327
354.835,30.530
354.885,30.541
354.935,30.762
354.985,30.654
355.036,30.699
355.086,30.807
355.136,30.161
355.186,30.525
355.236,30.687
355.286,30.934
355.336,30.239
355.386,30.529
355.436,30.499
355.486,30.302
355.536,30.635
355.586,30.880
355.636,30.559
355.686,30.894
355.736,30.627
355.786,30.653
355.836,30.209
355.886,30.619
355.936,30.668
355.986,30.647
356.036,30.689
356.086,30.801
356.136,30.583
356.186,30.478
356.236,30.458
356.286,30.707
356.336,30.640
356.386,30.192
356.436,30.767
356.486,30.809
356.536,30.625
356.586,30.694
356.636,30.542
356.686,30.609
356.736,30.783
356.786,31.089
356.836,30.950
356.886,30.348
356.936,30.512
356.986,30.810
357.036,30.923
357.086,30.437
357.136,30.799
357.186,30.654
357.236,30.976
357.286,30.587
357.336,30.764
357.386,30.688
357.436,31.021
357.486,30.589
357.536,30.451
357.586,30.269
357.636,30.760
357.686,31.101
357.736,30.699
357.786,30.614
357.836,30.850
357.886,31.069
357.936,31.154
357.986,30.767
358.036,30.956
358.086,30.719
358.136,30.736
358.186,30.814
358.236,31.142
358.286,31.018
358.336,30.607
358.386,30.413
358.436,30.787
358.486,30.633
358.536,30.600
358.586,30.901
358.636,31.114
358.686,30.799
358.736,30.838
358.786,30.918
358.836,30.793
358.886,30.727
358.936,30.820
358.986,30.949
359.036,30.898
359.086,30.756
359.136,30.988
359.186,30.714
359.236,30.656
359.286,30.844
359.336,30.918
359.386,30.715
359.436,31.161
359.486,31.076
359.536,30.741
359.586,30.750
359.636,31.246
359.686,31.169
359.736,31.231
359.786,30.687
359.836,31.233
359.886,30.875
359.936,30.629
359.986,30.851
360.036,30.874
360.086,31.105
360.136,30.841
360.186,31.354
360.236,30.939
360.286,31.010
360.336,31.011
360.386,31.384
360.436,30.778
360.486,31.547
360.536,30.865
360.586,31.207
360.636,31.360
360.686,31.082
360.736,30.893
360.786,31.267
360.836,30.976
360.886,31.451
360.936,31.268
360.986,31.043
361.036,31.356
361.086,31.157
361.136,31.421
361.186,31.074
361.236,30.985
361.286,31.562
361.336,31.214
361.386,31.042
361.436,31.094
361.486,31.421
361.536,31.493
361.586,31.380
361.636,31.170
361.686,31.240
361.736,31.211
361.786,31.384
361.836,31.222
361.886,31.158
361.936,31.327
361.986,31.240
362.036,31.228
362.086,31.319
362.136,31.161
362.186,31.313
362.236,31.227
362.286,31.343
362.336,31.243
362.386,31.169
362.436,31.122
362.486,31.298
362.536,30.983
362.586,31.055
362.636,31.377
362.686,31.085
362.736,31.429
362.786,31.009
362.836,31.284
362.886,31.253
362.936,31.307
362.986,30.987
363.036,31.052
363.086,31.290
363.136,31.119
363.186,31.399
363.236,31.099
363.286,31.448
363.336,31.072
363.386,31.086
363.436,31.146
363.486,31.161
363.536,31.056
363.586,31.212
363.636,31.695
363.686,31.315
363.736,31.488
363.786,31.253
363.836,31.762
363.886,31.601
363.936,31.470
363.986,31.696
364.036,31.701
364.086,31.354
364.136,31.663
364.186,30.972
364.236,31.034
364.286,31.400
364.336,31.470
364.386,31.372
364.436,31.462
364.486,31.590
364.536,31.170
364.586,31.368
364.636,31.244
364.686,31.594
364.736,31.419
364.786,31.482
364.836,31.862
364.886,31.383
364.936,31.225
364.986,31.792
365.037,31.980
365.087,31.488
365.137,31.470
365.187,31.132
365.237,31.426
365.287,30.990
365.337,31.495
365.387,31.233
365.437,31.509
365.487,31.375
365.537,31.381
365.587,31.942
365.637,31.360
365.687,31.720
365.737,31.596
365.787,31.745
365.837,31.768
365.887,31.545
365.937,31.587
365.987,31.694
366.037,31.902
366.087,31.647
366.137,31.467
366.187,31.618
366.237,31.331
366.287,31.063
366.337,31.759
366.387,31.959
366.437,31.896
366.487,31.721
366.537,31.536
366.587,31.609
366.637,31.590
366.687,31.453
366.737,32.193
366.787,31.921
366.837,31.697
366.887,31.820
366.937,31.571
366.987,31.893
367.037,32.037
367.087,31.579
367.137,31.867
367.187,31.591
367.237,31.873
367.287,32.465
367.337,32.099
367.387,31.578
367.437,31.716
367.487,31.705
367.537,32.121
367.587,31.858
367.637,32.059
367.687,31.485
367.737,31.884
367.787,31.711
367.837,32.017
367.887,31.576
367.937,31.908
367.987,32.199
368.037,31.399
368.087,32.008
368.137,32.045
368.187,32.036
368.237,31.486
368.287,31.827
368.337,31.968
368.387,31.312
368.437,31.706
368.487,31.500
368.537,31.640
368.587,32.050
368.637,31.540
368.687,31.991
368.737,31.692
368.787,32.276
368.837,32.036
368.887,31.768
368.937,31.556
368.987,31.835
369.037,31.608
369.087,31.838
369.137,31.869
369.187,31.436
369.237,32.341
369.287,32.039
369.337,32.104
369.387,32.158
369.437,31.943
369.487,31.946
369.537,32.060
369.587,32.075
369.637,31.783
369.687,31.695
369.737,32.098
369.787,32.018
369.837,31.906
369.887,31.784
369.937,32.080
369.987,32.326
370.037,31.903
370.087,32.274
370.137,32.088
370.187,31.833
370.237,31.709
370.287,32.143
370.337,31.900
370.387,32.230
370.437,32.229
370.487,32.034
370.537,32.066
370.587,32.018
370.637,32.348
370.687,32.354
370.737,31.385
370.787,32.169
370.837,31.830
370.887,32.160
370.937,32.146
370.987,32.233
371.037,32.033
371.087,32.145
371.137,32.474
371.187,32.464
371.237,32.343
371.287,32.114
371.337,32.158
371.387,31.845
371.437,32.000
371.487,31.981
371.537,32.422
371.587,32.207
371.637,32.509
371.687,32.246
371.737,32.678
371.787,32.081
371.837,32.195
371.887,32.049
371.937,32.130
371.987,31.920
372.037,32.127
372.087,31.996
372.137,32.227
372.187,32.078
372.237,32.371
372.287,32.095
372.337,32.590
372.387,32.333
372.437,32.283
372.487,31.826
372.537,32.458
372.587,32.568
372.637,32.043
372.687,32.288
372.737,32.270
372.787,31.929
372.837,32.466
372.887,32.432
372.937,32.307
372.987,32.476
373.037,32.150
373.087,32.396
373.137,32.053
373.187,32.454
373.237,32.458
373.287,32.491
373.337,32.130
373.387,32.341
373.437,32.080
373.487,32.430
373.537,32.329
373.587,32.248
373.637,32.029
373.687,32.026
373.737,32.206
373.787,32.564
373.837,32.420
373.887,32.399
373.937,32.547
373.987,32.664
374.037,32.519
374.087,32.163
374.137,32.457
374.187,32.273
374.237,32.706
374.287,32.603
374.337,32.266
374.387,32.315
374.437,32.188
374.487,32.469
374.537,32.680
374.587,32.127
374.637,32.322
374.687,32.647
374.737,32.309
374.787,32.562
374.837,32.309
374.887,32.024
374.937,32.230
374.987,32.586
375.038,32.627
375.088,32.201
375.138,32.474
375.188,32.655
375.238,32.351
375.288,32.785
375.338,32.864
375.388,32.432
375.438,32.706
375.488,32.484
375.538,32.302
375.588,32.400
375.638,32.432
375.688,32.445
375.738,32.599
375.788,32.551
375.838,32.586
375.888,32.084
375.938,32.872
375.988,32.105
376.038,32.767
376.088,32.539
376.138,32.867
376.188,32.303
376.238,32.728
376.288,32.666
376.338,32.730
376.388,32.576
376.438,32.435
376.488,32.299
376.538,32.695
376.588,32.970
376.638,32.758
376.688,32.805
376.738,32.710
376.788,32.794
376.838,32.663
376.888,32.625
376.938,32.601
376.988,32.418
377.038,32.342
377.088,32.663
377.138,32.684
377.188,32.760
377.238,32.303
377.288,32.628
377.338,32.743
377.388,32.932
377.438,32.708
377.488,32.893
377.538,33.043
377.588,32.609
377.638,32.621
377.688,32.574
377.738,32.994
377.788,32.765
377.838,32.935
377.888,32.415
377.938,32.735
377.988,32.475
378.038,32.525
378.088,32.913
378.138,33.073
378.188,32.741
378.238,32.877
378.288,33.059
378.338,32.674
378.388,32.618
378.438,32.763
378.488,32.802
378.538,32.452
378.588,32.619
378.638,32.815
378.688,32.942
378.738,32.982
378.788,32.669
378.838,32.455
378.888,32.896
378.938,32.777
378.988,32.816
379.038,32.850
379.088,32.938
379.138,32.952
379.188,33.083
379.238,32.674
379.288,33.008
379.338,33.161
379.388,32.726
379.438,32.704
379.488,32.907
379.538,32.726
379.588,32.947
379.638,32.903
379.688,33.127
379.738,33.286
379.788,32.880
379.838,33.387
379.888,32.911
379.938,32.676
379.988,32.914
380.038,32.670
380.088,33.185
380.138,32.893
380.188,32.665
380.238,32.756
380.288,32.442
380.338,33.088
380.388,33.322
380.438,32.625
380.488,32.773
380.538,32.904
380.588,32.890
380.638,33.043
380.688,32.822
380.738,33.144
380.788,33.034
380.838,33.045
380.888,33.364
380.938,33.416
380.988,33.375
381.038,33.199
381.088,33.477
381.138,32.600
381.188,33.029
381.238,33.045
381.288,33.383
381.338,32.959
381.388,33.059
381.438,33.083
381.488,33.234
381.538,32.871
381.588,33.257
381.638,33.036
381.688,33.061
381.738,33.056
381.788,33.094
381.838,33.377
381.888,33.028
381.938,33.604
381.988,33.108
382.038,33.248
382.088,33.348
382.138,33.298
382.188,33.209
382.238,33.482
382.288,33.122
382.338,33.431
382.388,33.548
382.438,33.491
382.488,33.369
382.538,33.241
382.588,33.351
382.638,33.086
382.688,33.200
382.738,33.047
382.788,33.143
382.838,33.275
382.888,33.163
382.938,33.316
382.988,33.483
383.038,33.563
383.088,33.236
383.138,33.290
383.188,33.461
383.238,33.133
383.288,33.058
383.338,33.140
383.388,33.542
383.438,33.360
383.488,33.347
383.538,33.386
383.588,33.235
383.638,33.562
383.688,33.321
383.738,33.190
383.788,33.309
383.838,33.038
383.888,33.297
383.938,33.539
383.988,33.619
384.038,33.583
384.088,33.214
384.138,33.752
384.188,33.262
384.238,33.789
384.288,33.421
384.338,33.650
384.388,33.301
384.438,33.286
384.488,33.550
384.538,33.678
384.588,33.560
384.638,33.535
384.688,33.496
384.738,33.097
384.788,33.151
384.838,33.387
384.888,33.256
384.938,33.636
384.988,33.613
385.039,33.481
385.089,33.650
385.139,33.437
385.189,33.530
385.239,33.390
385.289,33.658
385.339,33.889
385.389,33.712
385.439,33.512
385.489,33.451
385.539,33.684
385.589,33.796
385.639,33.501
385.689,33.585
385.739,33.419
385.789,33.613
385.839,33.913
385.889,33.263
385.939,33.532
385.989,33.497
386.039,33.344
386.089,33.535
386.139,33.582
386.189,33.708
386.239,33.569
386.289,33.809
386.339,33.349
386.389,33.245
386.439,33.590
386.489,33.753
386.539,33.697
386.589,33.926
386.639,33.427
386.689,33.630
386.739,33.476
386.789,33.796
386.839,33.799
386.889,33.560
386.939,33.652
386.989,33.616
387.039,33.769
387.089,33.570
387.139,33.932
387.189,33.796
387.239,33.976
387.289,33.824
387.339,33.762
387.389,33.498
387.439,33.706
387.489,33.807
387.539,33.856
387.589,33.611
387.639,33.336
387.689,33.895
387.739,33.538
387.789,33.909
387.839,33.743
387.889,34.038
387.939,33.810
387.989,33.825
388.039,33.703
388.089,33.546
388.139,33.692
388.189,33.876
388.239,33.665
388.289,33.848
388.339,33.313
388.389,33.523
388.439,33.816
388.489,33.816
388.539,33.947
388.589,33.687
388.639,34.019
388.689,33.837
388.739,33.940
388.789,33.786
388.839,33.949
388.889,33.957
388.939,34.036
388.989,33.789
389.039,34.008
389.089,33.861
389.139,34.142
389.189,33.683
389.239,33.699
389.289,33.559
389.339,33.983
389.389,34.008
389.439,34.215
389.489,33.988
389.539,34.041
389.589,33.922
389.639,34.309
389.689,33.818
389.739,33.814
389.789,33.876
389.839,34.237
389.889,34.111
389.939,33.924
389.989,33.953
390.039,33.940
390.089,33.896
390.139,34.053
390.189,34.230
390.239,33.656
390.289,34.049
390.339,33.944
390.389,34.245
390.439,34.224
390.489,34.132
390.539,34.017
390.589,34.505
390.639,34.011
390.689,34.112
390.739,34.245
390.789,34.049
390.839,34.065
390.889,33.925
390.939,34.056
390.989,33.953
391.039,34.094
391.089,34.029
391.139,34.139
391.189,34.080
391.239,34.125
391.289,33.860
391.339,34.131
391.389,33.930
391.439,34.191
391.489,33.907
391.539,33.978
391.589,34.091
391.639,34.207
391.689,33.973
391.739,34.259
391.789,34.220
391.839,33.858
391.889,34.376
391.939,34.328
391.989,33.952
392.039,33.905
392.089,33.915
392.139,34.115
392.189,34.364
392.239,34.355
392.289,34.120
392.339,34.294
392.389,34.362
392.439,34.487
392.489,34.362
392.539,34.320
392.589,34.607
392.639,34.378
392.689,34.154
392.739,34.435
392.789,34.357
392.839,34.563
392.889,34.208
392.939,34.673
392.989,34.341
393.039,34.333
393.089,34.218
393.139,34.406
393.189,34.506
393.239,34.321
393.289,34.017
393.339,34.381
393.389,34.338
393.439,34.359
393.489,34.161
393.539,34.291
393.589,34.081
393.639,34.613
393.689,34.402
393.739,34.394
393.789,33.990
393.839,34.472
393.889,34.430
393.939,34.076
393.989,34.392
394.039,34.359
394.089,34.451
394.139,34.129
394.189,34.741
394.239,33.904
394.289,34.415
394.339,34.146
394.389,34.632
394.439,34.251
394.489,34.360
394.539,34.532
394.589,34.590
394.639,34.250
394.689,34.643
394.739,34.582
394.789,34.310
394.839,34.150
394.889,34.380
394.939,34.599
394.989,34.456
395.040,34.680
395.090,34.285
395.140,34.709
395.190,34.022
395.240,34.667
395.290,34.515
395.340,34.651
395.390,34.705
395.440,34.465
395.490,34.430
395.540,34.700
395.590,34.471
395.640,34.919
395.690,34.686
395.740,34.508
395.790,34.748
395.840,34.514
395.890,34.778
395.940,35.070
395.990,34.871
396.040,34.570
396.090,34.603
396.140,34.650
396.190,34.720
396.240,34.829
396.290,34.601
396.340,34.765
396.390,34.737
396.440,34.667
396.490,34.686
396.540,34.480
396.590,34.433
396.640,34.401
396.690,34.707
396.740,34.613
396.790,34.906
396.840,34.560
396.890,34.687
396.940,34.326
396.990,34.457
397.040,34.539
397.090,34.830
397.140,34.606
397.190,34.705
397.240,34.994
397.290,34.613
397.340,34.554
397.390,34.725
397.440,34.845
397.490,35.014
397.540,34.540
397.590,34.443
397.640,35.073
397.690,34.697
397.740,34.815
397.790,34.532
397.840,34.685
397.890,34.583
397.940,34.541
397.990,34.809
398.040,34.962
398.090,34.527
398.140,34.663
398.190,34.581
398.240,34.707
398.290,35.039
398.340,34.621
398.390,35.091
398.440,34.922
398.490,34.663
398.540,34.850
398.590,34.765
398.640,35.044
398.690,35.348
398.740,35.112
398.790,34.623
398.840,34.924
398.890,34.908
398.940,34.751
398.990,34.753
399.040,34.831
399.090,35.083
399.140,34.928
399.190,35.150
399.240,34.964
399.290,34.660
399.340,34.709
399.390,34.795
399.440,35.299
399.490,34.922
399.540,34.954
399.590,35.227
399.640,35.046
399.690,35.163
399.740,35.299
399.790,34.908
399.840,34.822
399.890,35.595
399.940,35.094
399.990,35.254
400.040,35.222
400.090,34.667
400.140,35.057
400.190,34.696
400.240,35.040
400.290,34.812
400.340,34.912
400.390,35.445
400.440,34.730
400.490,35.156
400.540,34.846
400.590,34.762
400.640,34.817
400.690,34.912
400.740,35.136
400.790,35.035
400.840,35.465
400.890,34.711
400.940,34.828
400.990,35.121
401.040,35.140
401.090,35.494
401.140,35.159
401.190,34.925
401.240,34.968
401.290,34.928
401.340,35.175
401.390,34.826
401.440,34.853
401.490,34.868
401.540,35.144
401.590,35.168
401.640,35.115
401.690,35.334
401.740,35.061
401.790,35.433
401.840,34.971
401.890,35.130
401.940,35.100
401.990,35.138
402.040,35.474
402.090,35.077
402.140,34.920
402.190,35.248
402.240,34.845
402.290,35.535
402.340,35.708
402.390,35.083
402.440,35.116
402.490,35.090
402.540,35.270
402.590,35.679
402.640,35.235
402.690,35.204
402.740,35.481
402.790,35.383
402.840,35.012
402.890,35.608
402.940,35.208
402.990,35.280
403.040,35.535
403.090,35.162
403.140,35.344
403.190,35.048
403.240,35.206
403.290,35.352
403.340,35.554
403.390,35.790
403.440,35.384
403.490,35.532
403.540,35.446
403.590,35.571
403.640,35.428
403.690,35.422
403.740,35.256
403.790,35.159
403.840,35.436
403.890,35.420
403.940,35.410
403.990,35.164
404.040,35.687
404.090,35.469
404.140,35.434
404.190,35.521
404.240,35.604
404.290,35.143
404.340,35.384
404.390,35.583
404.440,35.398
404.490,35.235
404.540,35.460
404.590,35.281
404.640,35.858
404.690,35.498
404.740,35.568
404.790,35.769
404.840,35.570
404.890,35.306
404.940,35.631
404.990,35.613
405.041,35.618
405.091,35.663
405.141,35.624
405.191,35.578
405.241,35.776
405.291,35.406
405.341,35.807
405.391,35.432
405.441,35.595
405.491,35.564
405.541,35.750
405.591,35.593
405.641,35.032
405.691,35.431
405.741,35.623
405.791,35.389
405.841,35.753
405.891,35.651
405.941,35.824
405.991,35.551
406.041,35.698
406.091,35.811
406.141,35.607
406.191,35.753
406.241,35.767
406.291,35.720
406.341,35.621
406.391,35.444
406.441,35.727
406.491,35.897
406.541,35.506
406.591,35.781
406.641,35.251
406.691,35.682
406.741,35.977
406.791,35.318
406.841,35.464
406.891,35.724
406.941,35.933
406.991,35.503
407.041,35.815
407.091,35.474
407.141,35.718
407.191,35.811
407.241,35.914
407.291,35.834
407.341,35.955
407.391,36.134
407.441,35.389
407.491,35.833
407.541,35.568
407.591,35.942
407.641,35.456
407.691,35.688
407.741,36.011
407.791,35.629
407.841,35.629
407.891,35.665
407.941,35.565
407.991,36.003
408.041,35.669
408.091,35.871
408.141,35.967
408.191,35.756
408.241,35.855
408.291,36.200
408.341,36.045
408.391,35.961
408.441,35.719
408.491,35.549
408.541,35.950
408.591,36.121
408.641,35.589
408.691,35.734
408.741,35.958
408.791,36.046
408.841,35.696
408.891,35.707
408.941,35.830
408.991,35.933
409.041,35.872
409.091,35.934
409.141,35.746
409.191,35.969
409.241,35.977
409.291,35.791
409.341,36.219
409.391,35.667
409.441,35.930
409.491,36.125
409.541,36.150
409.591,35.896
409.641,35.771
409.691,35.669
409.741,35.866
409.791,35.908
409.841,36.242
409.891,35.955
409.941,36.088
409.991,36.062
410.041,36.311
410.091,36.078
410.141,36.170
410.191,35.961
410.241,35.764
410.291,36.131
410.341,36.204
410.391,36.176
410.441,35.708
410.491,35.699
410.541,36.013
410.591,36.086
410.641,35.861
410.691,36.036
410.741,35.905
410.791,36.022
410.841,35.903
410.891,35.861
410.941,36.166
410.991,36.010
411.041,36.080
411.091,36.046
411.141,35.816
411.191,35.940
411.241,35.902
411.291,36.437
411.341,36.312
411.391,36.007
411.441,35.710
411.491,35.971
411.541,35.976
411.591,36.178
411.641,36.200
411.691,36.225
411.741,36.014
411.791,36.386
411.841,36.145
411.891,36.260
411.941,36.166
411.991,36.044
412.041,36.582
412.091,36.176
412.141,36.142
412.191,35.999
412.241,36.421
412.291,36.271
412.341,36.319
412.391,36.200
412.441,36.441
412.491,36.066
412.541,36.218
412.591,36.131
412.641,36.376
412.691,36.406
412.741,36.169
412.791,36.028
412.841,36.703
412.891,36.381
412.941,36.220
412.991,36.318
413.041,36.546
413.091,36.063
413.141,35.889
413.191,36.656
413.241,36.239
413.291,36.303
413.341,36.179
413.391,36.216
413.441,36.533
413.491,36.343
413.541,36.450
413.591,36.602
413.641,36.448
413.691,36.213
413.741,36.415
413.791,36.451
413.841,36.641
413.891,36.371
413.941,36.436
413.991,36.392
414.041,36.481
414.091,36.327
414.141,36.430
414.191,36.335
414.241,36.437
414.291,36.689
414.341,36.210
414.391,36.676
414.441,36.582
414.491,36.391
414.541,36.632
414.591,36.327
414.641,36.539
414.691,36.751
414.741,36.645
414.791,36.489
414.841,36.250
414.891,36.489
414.941,36.791
414.991,36.460
415.042,36.966
415.092,36.821
415.142,37.002
415.192,36.763
415.242,36.533
415.292,36.572
415.342,36.829
415.392,36.728
415.442,36.373
415.492,36.516
415.542,36.846
415.592,36.565
415.642,36.488
415.692,36.753
415.742,36.470
415.792,36.540
415.842,36.173
415.892,36.625
415.942,36.269
415.992,36.192
416.042,36.219
416.092,36.765
416.142,36.765
416.192,36.624
416.242,36.738
416.292,36.865
416.342,36.762
416.392,36.780
416.442,36.698
416.492,36.999
416.542,36.551
416.592,37.147
416.642,36.456
416.692,36.419
416.742,36.882
416.792,36.234
416.842,36.915
416.892,36.799
416.942,36.960
416.992,36.595
417.042,36.563
417.092,36.559
417.142,37.007
417.192,36.725
417.242,36.764
417.292,36.616
417.342,36.577
417.392,36.954
417.442,36.697
417.492,36.452
417.542,36.363
417.592,36.678
417.642,36.840
417.692,36.630
417.742,36.906
417.792,36.800
417.842,37.224
417.892,36.695
417.942,36.805
417.992,37.228
418.042,36.732
418.092,36.502
418.142,36.582
418.192,36.267
418.242,37.037
418.292,37.025
418.342,36.784
418.392,36.692
418.442,36.624
418.492,37.523
418.542,36.928
418.592,37.001
418.642,36.734
418.692,37.015
418.742,37.097
418.792,36.501
418.842,36.651
418.892,36.858
418.942,36.889
418.992,37.301
419.042,37.213
419.092,37.128
419.142,36.677
419.192,37.076
419.242,36.801
419.292,36.983
419.342,36.897
419.392,36.673
419.442,36.593
419.492,36.999
419.542,36.990
419.592,37.026
419.642,36.900
419.692,37.307
419.742,36.837
419.792,37.119
419.842,36.650
419.892,36.931
419.942,37.187
419.992,37.038
420.042,36.674
420.092,37.005
420.142,36.822
420.192,37.172
420.242,37.304
420.292,37.201
420.342,37.002
420.392,36.915
420.442,37.360
420.492,37.066
420.542,37.170
420.592,37.346
420.642,36.941
420.692,36.861
420.742,37.194
420.792,37.157
420.842,37.207
420.892,37.178
420.942,37.043
420.992,37.074
421.042,37.081
421.092,36.859
421.142,37.341
421.192,37.315
421.242,37.201
421.292,37.016
421.342,37.183
421.392,37.197
421.442,37.120
421.492,37.500
421.542,37.106
421.592,37.208
421.642,37.075
421.692,37.061
421.742,36.842
421.792,37.090
421.842,36.784
421.892,37.168
421.942,37.528
421.992,37.001
422.042,37.691
422.092,37.385
422.142,37.310
422.192,37.126
422.242,37.337
422.292,37.271
422.342,36.944
422.392,37.254
422.442,37.340
422.492,37.022
422.542,37.634
422.592,37.398
422.642,37.345
422.692,37.655
422.742,37.082
422.792,37.323
422.842,37.466
422.892,37.385
422.942,37.035
422.992,37.516
423.042,37.344
423.092,37.298
423.142,37.388
423.192,36.961
423.242,37.507
423.292,37.503
423.342,37.367
423.392,37.489
423.442,37.567
423.492,37.310
423.542,37.194
423.592,37.238
423.642,37.609
423.692,37.321
423.742,37.898
423.792,37.136
423.842,37.471
423.892,36.983
423.942,37.409
423.992,37.759
424.042,37.436
424.092,37.626
424.142,37.408
424.192,37.494
424.242,37.605
424.292,37.832
424.342,37.265
424.392,37.350
424.442,37.423
424.492,37.640
424.542,37.234
424.592,37.256
424.642,37.452
424.692,37.418
424.742,37.443
424.792,37.378
424.842,36.986
424.892,37.274
424.942,37.654
424.992,37.330
425.043,37.496
425.093,37.376
425.143,37.366
425.193,37.627
425.243,37.729
425.293,38.048
425.343,37.503
425.393,37.608
425.443,37.481
425.493,37.565
425.543,37.656
425.593,37.637
425.643,37.368
425.693,37.636
425.743,37.474
425.793,37.911
425.843,37.653
425.893,37.430
425.943,37.808
425.993,37.454
426.043,37.719
426.093,37.929
426.143,37.763
426.193,37.414
426.243,37.964
426.293,37.809
426.343,37.329
426.393,37.740
426.443,37.517
426.493,37.842
426.543,37.572
426.593,37.745
426.643,37.932
426.693,37.853
426.743,37.613
426.793,37.621
426.843,38.051
426.893,37.703
426.943,37.959
426.993,37.796
427.043,37.395
427.093,37.871
427.143,37.515
427.193,37.776
427.243,37.648
427.293,37.929
427.343,37.906
427.393,38.043
427.443,37.650
427.493,37.832
427.543,38.093
427.593,37.413
427.643,37.764
427.693,37.734
427.743,37.656
427.793,38.191
427.843,37.918
427.893,38.083
427.943,37.757
427.993,38.068
428.043,37.309
428.093,38.185
428.143,37.538
428.193,37.928
428.243,37.803
428.293,37.537
428.343,38.073
428.393,37.488
428.443,37.925
428.493,37.618
428.543,37.432
428.593,37.801
428.643,37.621
428.693,38.076
428.743,37.867
428.793,37.757
428.843,37.950
428.893,38.038
428.943,38.016
428.993,37.764
429.043,37.647
429.093,37.607
429.143,37.858
429.193,37.807
429.243,37.955
429.293,37.969
429.343,37.941
429.393,37.961
429.443,37.998
429.493,38.132
429.543,38.150
429.593,38.245
429.643,37.864
429.693,38.125
429.743,37.788
429.793,37.894
429.843,38.104
429.893,37.895
429.943,38.153
429.993,38.206
430.043,38.306
430.093,37.980
430.143,37.890
430.193,38.068
430.243,38.151
430.293,37.912
430.343,38.034
430.393,37.955
430.443,38.147
430.493,37.919
430.543,37.738
430.593,38.059
430.643,38.284
430.693,37.820
430.743,37.825
430.793,38.348
430.843,38.330
430.893,38.368
430.943,38.198
430.993,38.528
431.043,38.109
431.093,38.085
431.143,38.255
431.193,38.227
431.243,38.347
431.293,37.922
431.343,38.441
431.393,38.226
431.443,37.995
431.493,38.233
431.543,38.173
431.593,38.090
431.643,38.056
431.693,38.195
431.743,38.179
431.793,38.217
431.843,38.131
431.893,38.340
431.943,37.937
431.993,38.088
432.043,38.292
432.093,37.972
432.143,38.228
432.193,38.030
432.243,38.230
432.293,38.081
432.343,37.965
432.393,38.242
432.443,38.343
432.493,38.331
432.543,38.409
432.593,38.550
432.643,38.196
432.693,38.251
432.743,38.467
432.793,38.100
432.843,37.913
432.893,38.298
432.943,38.238
432.993,38.476
433.043,38.283
433.093,38.044
433.143,38.233
433.193,37.948
433.243,38.699
433.293,38.438
433.343,38.432
433.393,38.478
433.443,38.304
433.493,38.008
433.543,38.344
433.593,38.272
433.643,38.592
433.693,38.499
433.743,38.163
433.793,38.248
433.843,37.937
433.893,38.208
433.943,38.733
433.993,38.173
434.043,38.545
434.093,38.489
434.143,38.356
434.193,38.132
434.243,38.611
434.293,38.273
434.343,38.293
434.393,37.969
434.443,38.369
434.493,38.472
434.543,38.446
434.593,38.489
434.643,38.371
434.693,38.504
434.743,38.905
434.793,38.521
434.843,38.298
434.893,38.765
434.943,38.498
434.993,38.587
435.044,38.387
435.094,38.166
435.144,38.095
435.194,38.642
435.244,38.019
435.294,38.255
435.344,38.678
435.394,38.315
435.444,38.463
435.494,38.644
435.544,38.377
435.594,38.194
435.644,38.755
435.694,38.445
435.744,38.737
435.794,38.915
435.844,38.464
435.894,38.922
435.944,38.457
435.994,38.491
436.044,38.760
436.094,38.643
436.144,38.473
436.194,38.663
436.244,38.471
436.294,38.733
436.344,38.657
436.394,38.738
436.444,38.559
436.494,38.410
436.544,38.803
436.594,38.439
436.644,38.252
436.694,38.699
436.744,38.381
436.794,38.904
436.844,38.516
436.894,39.064
436.944,38.679
436.994,38.403
437.044,38.998
437.094,38.411
